alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,115.69,28.36,4.88,14.93,3.34,1.86,32.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.23,101.90,14.90,3.29,1.86,37.66,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,28.99,0.00,117.61,0.00,0.00,30.11,0.00,117.61,-0.182652,1,1,1,3.7270,3.7261,3.7290,3.7304,3.7279,3.7285,3.7261,3.7212,3.7273,3.7284,3.7546,3.7280,3.7420,3.7258,3.7263,3.7240,3.7575,3.7221,3.7267,3.7601,3.7298,3.7129,3.7285,3.7284,3.7280,3.7288,3.7298,3.7292,3.7275,3.7272,3.7272,
Yes,0.00,115.69,28.36,4.88,14.93,3.34,1.86,32.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.23,101.90,14.90,3.29,1.86,37.67,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.13,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,28.99,0.00,117.61,0.00,0.00,30.11,0.00,117.61,-0.181973,1,1,1,3.7270,3.7260,3.7290,3.7304,3.7279,3.7284,3.7261,3.7212,3.7275,3.7285,3.7547,3.7280,3.7421,3.7260,3.7265,3.7243,3.7577,3.7219,3.7267,3.7602,3.7299,3.7131,3.7285,3.7285,3.7281,3.7290,3.7299,3.7293,3.7275,3.7272,3.7272,
Yes,0.00,115.69,28.36,4.88,14.93,3.34,1.86,32.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.24,101.90,14.90,3.29,1.86,37.67,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.22,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,28.99,0.00,117.61,0.00,0.00,30.11,0.00,117.61,-0.182426,1,1,1,3.7271,3.7261,3.7291,3.7304,3.7279,3.7284,3.7261,3.7212,3.7275,3.7283,3.7547,3.7279,3.7419,3.7260,3.7265,3.7242,3.7576,3.7220,3.7268,3.7603,3.7300,3.7129,3.7285,3.7286,3.7281,3.7288,3.7299,3.7292,3.7275,3.7273,3.7272,
Yes,0.00,115.69,28.35,4.88,14.93,3.34,1.86,32.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.24,101.90,14.90,3.29,1.86,37.68,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,28.99,0.00,117.61,0.00,0.00,30.11,0.00,117.61,-0.182847,1,1,1,3.7270,3.7262,3.7291,3.7306,3.7281,3.7287,3.7260,3.7212,3.7275,3.7286,3.7548,3.7280,3.7421,3.7259,3.7265,3.7242,3.7578,3.7220,3.7267,3.7602,3.7302,3.7132,3.7285,3.7285,3.7282,3.7289,3.7301,3.7293,3.7275,3.7272,3.7273,
Yes,0.00,115.70,28.35,4.88,14.93,3.34,1.86,32.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.25,101.90,14.90,3.29,1.86,37.69,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,28.99,0.00,117.61,0.00,0.00,30.11,0.00,117.61,-0.181719,1,1,1,3.7272,3.7262,3.7290,3.7305,3.7280,3.7285,3.7261,3.7213,3.7274,3.7285,3.7547,3.7280,3.7420,3.7260,3.7264,3.7242,3.7576,3.7220,3.7268,3.7602,3.7298,3.7130,3.7285,3.7284,3.7281,3.7288,3.7299,3.7292,3.7276,3.7272,3.7273,
Yes,0.00,115.69,28.35,4.88,14.93,3.34,1.86,32.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.26,101.90,14.90,3.29,1.86,37.69,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182227,1,1,1,3.7270,3.7261,3.7291,3.7304,3.7278,3.7285,3.7260,3.7210,3.7274,3.7284,3.7545,3.7280,3.7420,3.7258,3.7262,3.7241,3.7575,3.7220,3.7266,3.7600,3.7298,3.7129,3.7285,3.7285,3.7281,3.7287,3.7299,3.7292,3.7275,3.7272,3.7270,
Yes,0.00,115.71,28.35,4.88,14.93,3.34,1.86,32.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.26,101.90,14.90,3.29,1.86,37.69,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.23,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182792,1,1,1,3.7270,3.7261,3.7290,3.7305,3.7279,3.7286,3.7261,3.7214,3.7276,3.7286,3.7548,3.7279,3.7421,3.7260,3.7266,3.7242,3.7579,3.7220,3.7267,3.7602,3.7300,3.7130,3.7285,3.7286,3.7282,3.7289,3.7301,3.7293,3.7275,3.7273,3.7273,
Yes,0.00,115.72,28.35,4.88,14.93,3.34,1.86,32.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.28,101.90,14.90,3.29,1.86,37.70,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.20,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182609,1,1,1,3.7271,3.7261,3.7289,3.7304,3.7280,3.7286,3.7261,3.7211,3.7273,3.7285,3.7547,3.7280,3.7421,3.7260,3.7264,3.7241,3.7576,3.7220,3.7268,3.7602,3.7300,3.7129,3.7284,3.7283,3.7281,3.7289,3.7299,3.7293,3.7274,3.7271,3.7273,
Yes,0.00,115.69,28.34,4.88,14.93,3.34,1.86,32.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.28,101.90,14.90,3.29,1.86,37.70,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.183153,1,1,1,3.7271,3.7260,3.7290,3.7304,3.7278,3.7286,3.7260,3.7211,3.7274,3.7287,3.7546,3.7280,3.7420,3.7260,3.7264,3.7241,3.7576,3.7221,3.7268,3.7603,3.7299,3.7131,3.7285,3.7284,3.7281,3.7289,3.7299,3.7292,3.7274,3.7271,3.7271,
Yes,0.00,115.69,28.34,4.88,14.93,3.34,1.86,32.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.28,101.90,14.90,3.29,1.86,37.70,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182803,1,1,1,3.7270,3.7261,3.7289,3.7304,3.7280,3.7286,3.7258,3.7211,3.7275,3.7285,3.7549,3.7279,3.7419,3.7259,3.7265,3.7242,3.7578,3.7219,3.7266,3.7602,3.7300,3.7130,3.7283,3.7283,3.7280,3.7288,3.7301,3.7293,3.7274,3.7271,3.7273,
Yes,0.00,115.69,28.34,4.88,14.93,3.34,1.86,32.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.28,101.90,14.90,3.29,1.86,37.71,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182863,1,1,1,3.7270,3.7260,3.7289,3.7304,3.7279,3.7285,3.7260,3.7211,3.7274,3.7284,3.7547,3.7278,3.7419,3.7259,3.7265,3.7242,3.7577,3.7220,3.7266,3.7602,3.7300,3.7131,3.7284,3.7284,3.7280,3.7288,3.7299,3.7293,3.7272,3.7271,3.7272,
Yes,0.00,115.69,28.34,4.88,14.93,3.34,1.86,32.31,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.29,101.90,14.90,3.29,1.86,37.73,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.181814,1,1,1,3.7269,3.7261,3.7290,3.7305,3.7280,3.7286,3.7260,3.7211,3.7273,3.7285,3.7548,3.7279,3.7419,3.7259,3.7264,3.7242,3.7578,3.7220,3.7267,3.7602,3.7299,3.7131,3.7286,3.7285,3.7282,3.7289,3.7300,3.7293,3.7274,3.7272,3.7273,
Yes,0.00,115.70,28.34,4.88,14.93,3.34,1.86,32.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.29,101.90,14.91,3.29,1.86,37.73,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.20,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182362,1,1,1,3.7270,3.7261,3.7291,3.7305,3.7279,3.7286,3.7260,3.7211,3.7275,3.7286,3.7547,3.7279,3.7420,3.7260,3.7264,3.7242,3.7578,3.7220,3.7267,3.7602,3.7300,3.7131,3.7285,3.7285,3.7281,3.7289,3.7301,3.7295,3.7275,3.7272,3.7274,
Yes,0.00,115.70,28.33,4.88,14.93,3.34,1.87,32.30,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.29,101.90,14.90,3.29,1.86,37.74,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.20,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182883,1,1,1,3.7271,3.7262,3.7291,3.7305,3.7281,3.7286,3.7260,3.7212,3.7274,3.7285,3.7548,3.7280,3.7421,3.7261,3.7266,3.7243,3.7578,3.7220,3.7268,3.7602,3.7300,3.7131,3.7285,3.7285,3.7282,3.7290,3.7301,3.7293,3.7276,3.7272,3.7273,
Yes,0.00,115.70,28.33,4.88,14.93,3.34,1.86,32.31,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.29,101.90,14.91,3.29,1.86,37.73,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182704,1,1,1,3.7272,3.7262,3.7292,3.7307,3.7280,3.7287,3.7260,3.7212,3.7276,3.7288,3.7547,3.7279,3.7421,3.7260,3.7266,3.7242,3.7578,3.7220,3.7267,3.7602,3.7301,3.7131,3.7286,3.7285,3.7283,3.7289,3.7301,3.7294,3.7273,3.7272,3.7273,
Yes,0.00,115.70,28.33,4.88,14.93,3.34,1.86,32.30,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.29,101.90,14.91,3.29,1.86,37.73,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.59,0.00,0.00,30.22,0.00,117.59,-0.182803,1,1,1,3.7271,3.7262,3.7291,3.7305,3.7279,3.7286,3.7260,3.7212,3.7276,3.7287,3.7548,3.7280,3.7420,3.7259,3.7265,3.7242,3.7577,3.7220,3.7267,3.7602,3.7299,3.7131,3.7285,3.7286,3.7282,3.7290,3.7299,3.7292,3.7275,3.7272,3.7272,
Yes,0.00,115.70,28.33,4.88,14.93,3.34,1.87,32.29,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.55,33.29,101.90,14.91,3.29,1.86,37.73,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.20,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182370,1,1,1,3.7269,3.7261,3.7289,3.7304,3.7279,3.7286,3.7259,3.7210,3.7274,3.7285,3.7547,3.7279,3.7418,3.7258,3.7264,3.7242,3.7578,3.7220,3.7266,3.7602,3.7300,3.7130,3.7284,3.7284,3.7280,3.7287,3.7299,3.7294,3.7274,3.7270,3.7273,
Yes,0.00,115.69,28.33,4.88,14.93,3.34,1.86,32.30,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.30,101.90,14.91,3.29,1.86,37.74,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.33,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.181973,1,1,1,3.7272,3.7263,3.7291,3.7306,3.7280,3.7285,3.7261,3.7212,3.7275,3.7287,3.7548,3.7281,3.7420,3.7261,3.7266,3.7242,3.7577,3.7220,3.7267,3.7602,3.7300,3.7130,3.7285,3.7284,3.7282,3.7290,3.7301,3.7294,3.7275,3.7271,3.7274,
Yes,0.00,115.70,28.32,4.88,14.93,3.34,1.87,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.31,101.90,14.90,3.29,1.86,37.75,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.183578,1,1,1,3.7271,3.7262,3.7290,3.7305,3.7279,3.7285,3.7260,3.7211,3.7275,3.7287,3.7547,3.7279,3.7420,3.7258,3.7265,3.7242,3.7578,3.7220,3.7266,3.7601,3.7300,3.7131,3.7285,3.7284,3.7281,3.7289,3.7301,3.7293,3.7275,3.7272,3.7273,
Yes,0.00,115.69,28.33,4.88,14.93,3.34,1.86,32.29,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.31,101.90,14.91,3.29,1.86,37.75,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.22,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.183670,1,1,1,3.7271,3.7261,3.7291,3.7306,3.7281,3.7286,3.7262,3.7212,3.7276,3.7287,3.7548,3.7280,3.7421,3.7259,3.7265,3.7242,3.7578,3.7222,3.7268,3.7602,3.7300,3.7131,3.7286,3.7286,3.7282,3.7289,3.7300,3.7294,3.7276,3.7273,3.7272,
Yes,0.00,115.70,28.32,4.88,14.93,3.34,1.86,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.54,33.32,101.90,14.91,3.29,1.86,37.75,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182144,1,1,1,3.7271,3.7261,3.7291,3.7305,3.7280,3.7287,3.7260,3.7212,3.7275,3.7284,3.7549,3.7280,3.7421,3.7260,3.7266,3.7242,3.7577,3.7221,3.7268,3.7602,3.7301,3.7130,3.7285,3.7285,3.7282,3.7289,3.7300,3.7294,3.7275,3.7274,3.7272,
Yes,0.00,115.70,28.32,4.88,14.93,3.34,1.86,32.29,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.32,101.90,14.90,3.29,1.86,37.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182454,1,1,1,3.7271,3.7262,3.7290,3.7305,3.7280,3.7286,3.7261,3.7213,3.7275,3.7285,3.7547,3.7279,3.7420,3.7259,3.7265,3.7242,3.7578,3.7220,3.7267,3.7602,3.7300,3.7131,3.7286,3.7285,3.7282,3.7289,3.7301,3.7292,3.7275,3.7274,3.7274,
Yes,0.00,115.70,28.31,4.88,14.93,3.34,1.86,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.33,101.90,14.91,3.29,1.86,37.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.22,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.181897,1,1,1,3.7271,3.7262,3.7289,3.7306,3.7280,3.7286,3.7262,3.7214,3.7276,3.7288,3.7549,3.7280,3.7421,3.7260,3.7265,3.7243,3.7578,3.7220,3.7268,3.7602,3.7301,3.7132,3.7287,3.7286,3.7282,3.7289,3.7300,3.7293,3.7275,3.7274,3.7274,
Yes,0.00,115.70,28.31,4.88,14.93,3.34,1.87,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.53,33.33,101.90,14.90,3.29,1.86,37.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182700,1,1,1,3.7272,3.7262,3.7292,3.7306,3.7280,3.7285,3.7261,3.7213,3.7276,3.7287,3.7547,3.7280,3.7422,3.7261,3.7265,3.7242,3.7577,3.7221,3.7267,3.7602,3.7300,3.7131,3.7286,3.7286,3.7282,3.7289,3.7300,3.7293,3.7275,3.7274,3.7274,
Yes,0.00,115.69,28.31,4.88,14.93,3.34,1.87,32.27,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.52,33.34,101.90,14.90,3.29,1.86,37.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182350,1,1,1,3.7269,3.7261,3.7289,3.7305,3.7280,3.7286,3.7261,3.7212,3.7274,3.7285,3.7547,3.7280,3.7419,3.7259,3.7264,3.7241,3.7577,3.7220,3.7266,3.7600,3.7300,3.7130,3.7284,3.7285,3.7281,3.7289,3.7301,3.7293,3.7274,3.7272,3.7272,
Yes,0.00,115.69,28.31,4.88,14.93,3.34,1.86,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.52,33.34,101.90,14.90,3.29,1.86,37.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.10,0.00,117.61,0.00,0.00,30.22,0.00,117.61,-0.182553,1,1,1,3.7270,3.7261,3.7291,3.7305,3.7280,3.7287,3.7260,3.7213,3.7275,3.7286,3.7548,3.7279,3.7420,3.7260,3.7264,3.7242,3.7577,3.7220,3.7267,3.7602,3.7299,3.7131,3.7285,3.7284,3.7281,3.7289,3.7300,3.7293,3.7274,3.7272,3.7273,
Yes,0.00,115.68,28.31,4.88,14.93,3.34,1.86,32.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.51,33.34,101.90,14.90,3.29,1.86,37.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.22,0.00,117.61,0.00,0.00,30.33,0.00,117.61,-0.182549,1,1,1,3.7272,3.7262,3.7292,3.7306,3.7280,3.7287,3.7261,3.7214,3.7276,3.7286,3.7548,3.7282,3.7422,3.7261,3.7267,3.7244,3.7578,3.7221,3.7269,3.7603,3.7301,3.7131,3.7286,3.7286,3.7283,3.7291,3.7301,3.7293,3.7276,3.7274,3.7274,
Yes,0.00,115.68,28.30,4.88,14.93,3.34,1.86,32.27,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,115.52,33.34,101.90,14.90,3.29,1.86,37.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.12,0.00,0.00,30.44,0.00,117.12,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.22,0.00,0.00,0.00,0.00,29.22,0.00,117.61,0.00,0.00,30.33,0.00,117.61,-0.182267,1,1,1,3.7271,3.7261,3.7290,3.7305,3.7280,3.7287,3.7259,3.7212,3.7275,3.7286,3.7548,3.7280,3.7420,3.7260,3.7265,3.7243,3.7578,3.7221,3.7268,3.7603,3.7298,3.7131,3.7285,3.7285,3.7281,3.7289,3.7300,3.7295,3.7275,3.7271,3.7272,
